costcode,week_ending,period_hrs,project_number,project_name
9001200,3/18/2023,472,1300642,Cascade Power Project
9001200,3/18/2023,598,1300642,Cascade Power Project
9001200,3/18/2023,580,1300642,Cascade Power Project
9001200,3/18/2023,446.5,1300642,Cascade Power Project
9001200,3/18/2023,82,1300642,Cascade Power Project
9001200,3/18/2023,339,1300642,Cascade Power Project
9001200,3/18/2023,306,1300642,Cascade Power Project
9001200,3/25/2023,94.5,1300642,Cascade Power Project
9001200,3/25/2023,10,1300642,Cascade Power Project
9001200,3/25/2023,105,1300642,Cascade Power Project
9002100,1/30/2021,33.5,1300642,Cascade Power Project
9002100,2/6/2021,7,1300642,Cascade Power Project
9002100,11/6/2021,102,1300642,Cascade Power Project
9002100,11/13/2021,8,1300642,Cascade Power Project
9002100,11/13/2021,46,1300642,Cascade Power Project
9002100,11/20/2021,24,1300642,Cascade Power Project
9002100,11/27/2021,13,1300642,Cascade Power Project
9002100,11/27/2021,15,1300642,Cascade Power Project
9002100,11/27/2021,4,1300642,Cascade Power Project
9002100,12/4/2021,6,1300642,Cascade Power Project
9002100,12/18/2021,20,1300642,Cascade Power Project
9002100,12/18/2021,29,1300642,Cascade Power Project
9002100,12/18/2021,13.5,1300642,Cascade Power Project
9002100,12/25/2021,6,1300642,Cascade Power Project
9002100,12/25/2021,12,1300642,Cascade Power Project
9002100,12/25/2021,4,1300642,Cascade Power Project
9002100,1/8/2022,19.5,1300642,Cascade Power Project
9002100,1/8/2022,11,1300642,Cascade Power Project
9002100,1/15/2022,5,1300642,Cascade Power Project
9002100,1/15/2022,53,1300642,Cascade Power Project
9002100,1/22/2022,48,1300642,Cascade Power Project
9002100,1/22/2022,40.75,1300642,Cascade Power Project
9002100,1/29/2022,7.5,1300642,Cascade Power Project
9002100,1/29/2022,22.5,1300642,Cascade Power Project
9002100,1/29/2022,12.5,1300642,Cascade Power Project
9002100,2/5/2022,23,1300642,Cascade Power Project
9002100,2/5/2022,190,1300642,Cascade Power Project
9002100,2/5/2022,10,1300642,Cascade Power Project
9002100,2/12/2022,116.5,1300642,Cascade Power Project
9002100,2/12/2022,13.5,1300642,Cascade Power Project
9002100,2/19/2022,25,1300642,Cascade Power Project
9002100,2/19/2022,4,1300642,Cascade Power Project
9002100,2/19/2022,31,1300642,Cascade Power Project
9002100,2/19/2022,13,1300642,Cascade Power Project
9002100,2/26/2022,45,1300642,Cascade Power Project
9002100,2/26/2022,7,1300642,Cascade Power Project
9002100,2/26/2022,32.5,1300642,Cascade Power Project
9002100,3/5/2022,10.5,1300642,Cascade Power Project
9002100,3/5/2022,34,1300642,Cascade Power Project
9002100,3/5/2022,24.5,1300642,Cascade Power Project
9002100,3/5/2022,90.5,1300642,Cascade Power Project
9002100,3/12/2022,48,1300642,Cascade Power Project
9002100,3/12/2022,3,1300642,Cascade Power Project
9002100,3/12/2022,40,1300642,Cascade Power Project
9002100,3/12/2022,55,1300642,Cascade Power Project
9002100,3/19/2022,40,1300642,Cascade Power Project
9002100,3/19/2022,78,1300642,Cascade Power Project
9002100,3/19/2022,19.5,1300642,Cascade Power Project
9002100,3/26/2022,10.5,1300642,Cascade Power Project
9002100,3/26/2022,6,1300642,Cascade Power Project
9002100,3/26/2022,2,1300642,Cascade Power Project
9002100,3/26/2022,37.5,1300642,Cascade Power Project
9002100,4/2/2022,2,1300642,Cascade Power Project
9002100,4/2/2022,1.5,1300642,Cascade Power Project
9002100,4/2/2022,51.5,1300642,Cascade Power Project
9002100,4/9/2022,14.5,1300642,Cascade Power Project
9002100,4/9/2022,11.5,1300642,Cascade Power Project
9002100,4/9/2022,47.5,1300642,Cascade Power Project
9002100,4/16/2022,9,1300642,Cascade Power Project
9002100,4/16/2022,3,1300642,Cascade Power Project
9002100,4/16/2022,41,1300642,Cascade Power Project
9002100,4/16/2022,51.5,1300642,Cascade Power Project
9002100,4/23/2022,10.5,1300642,Cascade Power Project
9002100,4/23/2022,1,1300642,Cascade Power Project
9002100,4/23/2022,22,1300642,Cascade Power Project
9002100,4/23/2022,37.5,1300642,Cascade Power Project
9002100,4/30/2022,2.5,1300642,Cascade Power Project
9002100,4/30/2022,7.5,1300642,Cascade Power Project
9002100,4/30/2022,77,1300642,Cascade Power Project
9002100,4/30/2022,58,1300642,Cascade Power Project
9002100,5/7/2022,4,1300642,Cascade Power Project
9002100,5/7/2022,37.5,1300642,Cascade Power Project
9002100,5/14/2022,6,1300642,Cascade Power Project
9002100,5/14/2022,2,1300642,Cascade Power Project
9002100,5/14/2022,6,1300642,Cascade Power Project
9002100,5/14/2022,50.5,1300642,Cascade Power Project
9002100,5/14/2022,30.5,1300642,Cascade Power Project
9002100,5/21/2022,14,1300642,Cascade Power Project
9002100,5/21/2022,7,1300642,Cascade Power Project
9002100,5/21/2022,48,1300642,Cascade Power Project
9002100,5/28/2022,4.5,1300642,Cascade Power Project
9002100,5/28/2022,50.5,1300642,Cascade Power Project
9002100,5/28/2022,21.5,1300642,Cascade Power Project
9002100,6/4/2022,6,1300642,Cascade Power Project
9002100,6/4/2022,2,1300642,Cascade Power Project
9002100,6/4/2022,5,1300642,Cascade Power Project
9002100,6/4/2022,58.5,1300642,Cascade Power Project
9002100,6/4/2022,10.5,1300642,Cascade Power Project
9002100,6/4/2022,45,1300642,Cascade Power Project
9002100,6/11/2022,10,1300642,Cascade Power Project
9002100,6/11/2022,34,1300642,Cascade Power Project
9002100,6/11/2022,21,1300642,Cascade Power Project
9002100,6/11/2022,10.5,1300642,Cascade Power Project
9002100,6/11/2022,45,1300642,Cascade Power Project
9002100,6/18/2022,10,1300642,Cascade Power Project
9002100,6/18/2022,44,1300642,Cascade Power Project
9002100,6/18/2022,23,1300642,Cascade Power Project
9002100,6/18/2022,21,1300642,Cascade Power Project
9002100,6/18/2022,44,1300642,Cascade Power Project
9002100,6/25/2022,14,1300642,Cascade Power Project
9002100,6/25/2022,8,1300642,Cascade Power Project
9002100,6/25/2022,6,1300642,Cascade Power Project
9002100,6/25/2022,22,1300642,Cascade Power Project
9002100,6/25/2022,51.5,1300642,Cascade Power Project
9002100,6/25/2022,51.5,1300642,Cascade Power Project
9002100,6/25/2022,10,1300642,Cascade Power Project
9002100,6/25/2022,51.5,1300642,Cascade Power Project
9002100,7/2/2022,20,1300642,Cascade Power Project
9002100,7/2/2022,9,1300642,Cascade Power Project
9002100,7/2/2022,45,1300642,Cascade Power Project
9002100,7/2/2022,31,1300642,Cascade Power Project
9002100,7/2/2022,45.5,1300642,Cascade Power Project
9002100,7/9/2022,3,1300642,Cascade Power Project
9002100,7/9/2022,11,1300642,Cascade Power Project
9002100,7/9/2022,24.5,1300642,Cascade Power Project
9002100,7/9/2022,50,1300642,Cascade Power Project
9002100,7/9/2022,20,1300642,Cascade Power Project
9002100,7/9/2022,50,1300642,Cascade Power Project
9002100,7/16/2022,6,1300642,Cascade Power Project
9002100,7/16/2022,48.5,1300642,Cascade Power Project
9002100,7/16/2022,48,1300642,Cascade Power Project
9002100,7/16/2022,58,1300642,Cascade Power Project
9002100,7/23/2022,16,1300642,Cascade Power Project
9002100,7/23/2022,16.5,1300642,Cascade Power Project
9002100,7/23/2022,29,1300642,Cascade Power Project
9002100,7/23/2022,20.5,1300642,Cascade Power Project
9002100,7/23/2022,40.5,1300642,Cascade Power Project
9002100,7/30/2022,7,1300642,Cascade Power Project
9002100,7/30/2022,21,1300642,Cascade Power Project
9002100,7/30/2022,27.5,1300642,Cascade Power Project
9002100,7/30/2022,40,1300642,Cascade Power Project
9002100,7/30/2022,45.5,1300642,Cascade Power Project
9002100,8/6/2022,18.5,1300642,Cascade Power Project
9002100,8/6/2022,4,1300642,Cascade Power Project
9002100,8/6/2022,4,1300642,Cascade Power Project
9002100,8/6/2022,6,1300642,Cascade Power Project
9002100,8/6/2022,13,1300642,Cascade Power Project
9002100,8/6/2022,10,1300642,Cascade Power Project
9002100,8/6/2022,6,1300642,Cascade Power Project
9002100,8/6/2022,35.5,1300642,Cascade Power Project
9002100,8/6/2022,48,1300642,Cascade Power Project
9002100,8/6/2022,10.5,1300642,Cascade Power Project
9002100,8/6/2022,50.5,1300642,Cascade Power Project
9002100,8/13/2022,9,1300642,Cascade Power Project
9002100,8/13/2022,41,1300642,Cascade Power Project
9002100,8/13/2022,12,1300642,Cascade Power Project
9002100,8/13/2022,22,1300642,Cascade Power Project
9002100,8/13/2022,45.5,1300642,Cascade Power Project
9002100,8/13/2022,39.5,1300642,Cascade Power Project
9002100,8/13/2022,48,1300642,Cascade Power Project
9002100,8/20/2022,6.5,1300642,Cascade Power Project
9002100,8/20/2022,10,1300642,Cascade Power Project
9002100,8/20/2022,10,1300642,Cascade Power Project
9002100,8/20/2022,32.25,1300642,Cascade Power Project
9002100,8/20/2022,42.5,1300642,Cascade Power Project
9002100,8/20/2022,41,1300642,Cascade Power Project
9002100,8/20/2022,10,1300642,Cascade Power Project
9002100,8/20/2022,50.5,1300642,Cascade Power Project
9002100,8/27/2022,6,1300642,Cascade Power Project
9002100,8/27/2022,6.5,1300642,Cascade Power Project
9002100,8/27/2022,39,1300642,Cascade Power Project
9002100,8/27/2022,35,1300642,Cascade Power Project
9002100,8/27/2022,10.5,1300642,Cascade Power Project
9002100,8/27/2022,48,1300642,Cascade Power Project
9002100,9/3/2022,11,1300642,Cascade Power Project
9002100,9/3/2022,14,1300642,Cascade Power Project
9002100,9/3/2022,38.5,1300642,Cascade Power Project
9002100,9/3/2022,34,1300642,Cascade Power Project
9002100,9/3/2022,10,1300642,Cascade Power Project
9002100,9/3/2022,51.5,1300642,Cascade Power Project
9002100,9/10/2022,8,1300642,Cascade Power Project
9002100,9/10/2022,17,1300642,Cascade Power Project
9002100,9/10/2022,12,1300642,Cascade Power Project
9002100,9/10/2022,6,1300642,Cascade Power Project
9002100,9/10/2022,16.5,1300642,Cascade Power Project
9002100,9/10/2022,29,1300642,Cascade Power Project
9002100,9/10/2022,20,1300642,Cascade Power Project
9002100,9/10/2022,10.5,1300642,Cascade Power Project
9002100,9/10/2022,47,1300642,Cascade Power Project
9002100,9/17/2022,6,1300642,Cascade Power Project
9002100,9/17/2022,8,1300642,Cascade Power Project
9002100,9/17/2022,36,1300642,Cascade Power Project
9002100,9/17/2022,6,1300642,Cascade Power Project
9002100,9/17/2022,20.5,1300642,Cascade Power Project
9002100,9/17/2022,43,1300642,Cascade Power Project
9002100,9/17/2022,48,1300642,Cascade Power Project
9002100,9/17/2022,42,1300642,Cascade Power Project
9002100,9/17/2022,50.5,1300642,Cascade Power Project
9002100,9/24/2022,16,1300642,Cascade Power Project
9002100,9/24/2022,57,1300642,Cascade Power Project
9002100,9/24/2022,12,1300642,Cascade Power Project
9002100,9/24/2022,37.5,1300642,Cascade Power Project
9002100,9/24/2022,44,1300642,Cascade Power Project
9002100,9/24/2022,31.5,1300642,Cascade Power Project
9002100,9/24/2022,48,1300642,Cascade Power Project
9002100,10/1/2022,24.5,1300642,Cascade Power Project
9002100,10/1/2022,27.5,1300642,Cascade Power Project
9002100,10/1/2022,38,1300642,Cascade Power Project
9002100,10/1/2022,21,1300642,Cascade Power Project
9002100,10/1/2022,31.5,1300642,Cascade Power Project
9002100,10/1/2022,21,1300642,Cascade Power Project
9002100,10/1/2022,40.5,1300642,Cascade Power Project
9002100,10/1/2022,7,1300642,Cascade Power Project
9002100,10/1/2022,63,1300642,Cascade Power Project
9002100,10/1/2022,44,1300642,Cascade Power Project
9002100,10/1/2022,48,1300642,Cascade Power Project
9002100,10/1/2022,31,1300642,Cascade Power Project
9002100,10/1/2022,51.5,1300642,Cascade Power Project
9002100,10/8/2022,24,1300642,Cascade Power Project
9002100,10/8/2022,6,1300642,Cascade Power Project
9002100,10/8/2022,20.5,1300642,Cascade Power Project
9002100,10/8/2022,2.5,1300642,Cascade Power Project
9002100,10/8/2022,37.5,1300642,Cascade Power Project
9002100,10/8/2022,33,1300642,Cascade Power Project
9002100,10/8/2022,44,1300642,Cascade Power Project
9002100,10/8/2022,33.5,1300642,Cascade Power Project
9002100,10/8/2022,42,1300642,Cascade Power Project
9002100,10/8/2022,41,1300642,Cascade Power Project
9002100,10/8/2022,30.5,1300642,Cascade Power Project
9002100,10/15/2022,16,1300642,Cascade Power Project
9002100,10/15/2022,25.5,1300642,Cascade Power Project
9002100,10/15/2022,38.5,1300642,Cascade Power Project
9002100,10/15/2022,46,1300642,Cascade Power Project
9002100,10/15/2022,31.5,1300642,Cascade Power Project
9002100,10/15/2022,51.5,1300642,Cascade Power Project
9002100,10/22/2022,38,1300642,Cascade Power Project
9002100,10/22/2022,15.5,1300642,Cascade Power Project
9002100,10/22/2022,24,1300642,Cascade Power Project
9002100,10/22/2022,6,1300642,Cascade Power Project
9002100,10/22/2022,32,1300642,Cascade Power Project
9002100,10/22/2022,44,1300642,Cascade Power Project
9002100,10/22/2022,31.5,1300642,Cascade Power Project
9002100,10/22/2022,39.5,1300642,Cascade Power Project
9002100,10/29/2022,34.5,1300642,Cascade Power Project
9002100,10/29/2022,29,1300642,Cascade Power Project
9002100,10/29/2022,28,1300642,Cascade Power Project
9002100,10/29/2022,21,1300642,Cascade Power Project
9002100,10/29/2022,4,1300642,Cascade Power Project
9002100,10/29/2022,33,1300642,Cascade Power Project
9002100,10/29/2022,43,1300642,Cascade Power Project
9002100,10/29/2022,48,1300642,Cascade Power Project
9002100,10/29/2022,26,1300642,Cascade Power Project
9002100,10/29/2022,51.5,1300642,Cascade Power Project
9002100,11/5/2022,26,1300642,Cascade Power Project
9002100,11/5/2022,86,1300642,Cascade Power Project
9002100,11/5/2022,33,1300642,Cascade Power Project
9002100,11/5/2022,38,1300642,Cascade Power Project
9002100,11/5/2022,32,1300642,Cascade Power Project
9002100,11/5/2022,26.5,1300642,Cascade Power Project
9002100,11/5/2022,18.5,1300642,Cascade Power Project
9002100,11/5/2022,2,1300642,Cascade Power Project
9002100,11/5/2022,10,1300642,Cascade Power Project
9002100,11/5/2022,66,1300642,Cascade Power Project
9002100,11/5/2022,40,1300642,Cascade Power Project
9002100,11/5/2022,40,1300642,Cascade Power Project
9002100,11/5/2022,34,1300642,Cascade Power Project
9002100,11/5/2022,48,1300642,Cascade Power Project
9002100,11/12/2022,22,1300642,Cascade Power Project
9002100,11/12/2022,16,1300642,Cascade Power Project
9002100,11/12/2022,27.5,1300642,Cascade Power Project
9002100,11/12/2022,65.5,1300642,Cascade Power Project
9002100,11/12/2022,32,1300642,Cascade Power Project
9002100,11/12/2022,8,1300642,Cascade Power Project
9002100,11/12/2022,8,1300642,Cascade Power Project
9002100,11/12/2022,50,1300642,Cascade Power Project
9002100,11/12/2022,5,1300642,Cascade Power Project
9002100,11/12/2022,12,1300642,Cascade Power Project
9002100,11/12/2022,63,1300642,Cascade Power Project
9002100,11/12/2022,130,1300642,Cascade Power Project
9002100,11/12/2022,4,1300642,Cascade Power Project
9002100,11/12/2022,43,1300642,Cascade Power Project
9002100,11/12/2022,48,1300642,Cascade Power Project
9002100,11/12/2022,29,1300642,Cascade Power Project
9002100,11/12/2022,51.5,1300642,Cascade Power Project
9002100,11/19/2022,15,1300642,Cascade Power Project
9002100,11/19/2022,29,1300642,Cascade Power Project
9002100,11/19/2022,5,1300642,Cascade Power Project
9002100,11/19/2022,28,1300642,Cascade Power Project
9002100,11/19/2022,53.5,1300642,Cascade Power Project
9002100,11/19/2022,16.5,1300642,Cascade Power Project
9002100,11/19/2022,49,1300642,Cascade Power Project
9002100,11/19/2022,24,1300642,Cascade Power Project
9002100,11/19/2022,14,1300642,Cascade Power Project
9002100,11/19/2022,2,1300642,Cascade Power Project
9002100,11/19/2022,30,1300642,Cascade Power Project
9002100,11/19/2022,111.5,1300642,Cascade Power Project
9002100,11/19/2022,17,1300642,Cascade Power Project
9002100,11/19/2022,13,1300642,Cascade Power Project
9002100,11/19/2022,22.5,1300642,Cascade Power Project
9002100,11/19/2022,207.5,1300642,Cascade Power Project
9002100,11/19/2022,87.5,1300642,Cascade Power Project
9002100,11/19/2022,24,1300642,Cascade Power Project
9002100,11/19/2022,37,1300642,Cascade Power Project
9002100,11/19/2022,46,1300642,Cascade Power Project
9002100,11/19/2022,35,1300642,Cascade Power Project
9002100,11/19/2022,36,1300642,Cascade Power Project
9002100,11/26/2022,22,1300642,Cascade Power Project
9002100,11/26/2022,36,1300642,Cascade Power Project
9002100,11/26/2022,4,1300642,Cascade Power Project
9002100,11/26/2022,48,1300642,Cascade Power Project
9002100,11/26/2022,33.9,1300642,Cascade Power Project
9002100,11/26/2022,24,1300642,Cascade Power Project
9002100,11/26/2022,38,1300642,Cascade Power Project
9002100,11/26/2022,12,1300642,Cascade Power Project
9002100,11/26/2022,41.5,1300642,Cascade Power Project
9002100,11/26/2022,52,1300642,Cascade Power Project
9002100,11/26/2022,7,1300642,Cascade Power Project
9002100,11/26/2022,59,1300642,Cascade Power Project
9002100,11/26/2022,75.5,1300642,Cascade Power Project
9002100,11/26/2022,123,1300642,Cascade Power Project
9002100,11/26/2022,144.5,1300642,Cascade Power Project
9002100,11/26/2022,43,1300642,Cascade Power Project
9002100,11/26/2022,50,1300642,Cascade Power Project
9002100,11/26/2022,20,1300642,Cascade Power Project
9002100,11/26/2022,51.5,1300642,Cascade Power Project
9002100,12/3/2022,28,1300642,Cascade Power Project
9002100,12/3/2022,32,1300642,Cascade Power Project
9002100,12/3/2022,49.5,1300642,Cascade Power Project
9002100,12/3/2022,45.5,1300642,Cascade Power Project
9002100,12/3/2022,31,1300642,Cascade Power Project
9002100,12/3/2022,85,1300642,Cascade Power Project
9002100,12/3/2022,44,1300642,Cascade Power Project
9002100,12/3/2022,35,1300642,Cascade Power Project
9002100,12/3/2022,45.5,1300642,Cascade Power Project
9002100,12/3/2022,19,1300642,Cascade Power Project
9002100,12/3/2022,12,1300642,Cascade Power Project
9002100,12/3/2022,14,1300642,Cascade Power Project
9002100,12/3/2022,31.5,1300642,Cascade Power Project
9002100,12/3/2022,53,1300642,Cascade Power Project
9002100,12/3/2022,231.5,1300642,Cascade Power Project
9002100,12/3/2022,12.5,1300642,Cascade Power Project
9002100,12/3/2022,30.5,1300642,Cascade Power Project
9002100,12/3/2022,40,1300642,Cascade Power Project
9002100,12/3/2022,22,1300642,Cascade Power Project
9002100,12/3/2022,36.5,1300642,Cascade Power Project
9002100,12/10/2022,29,1300642,Cascade Power Project
